solarSystemID,solarSystemName,regionID,constellationID,security,sunTypeID
31001919,J133440,11000024,21000236,-0.99,7
31001920,J103727,11000024,21000237,-0.99,10
31001921,J152739,11000024,21000237,-0.99,9
31001922,J140717,11000024,21000237,-0.99,45036
31001923,J205205,11000024,21000237,-0.99,45032
31001924,J130026,11000024,21000237,-0.99,3801
31001925,J151035,11000024,21000237,-0.99,3797
31001926,J112603,11000024,21000237,-0.99,45031
31001927,J151811,11000024,21000238,-0.99,45047
31001928,J105441,11000024,21000238,-0.99,7
31001929,J124949,11000024,21000238,-0.99,8
31001930,J130711,11000024,21000238,-0.99,45041
31001931,J131948,11000024,21000238,-0.99,45032
31001932,J132814,11000024,21000238,-0.99,45031
31001933,J213734,11000024,21000238,-0.99,3801
31001934,J140608,11000024,21000239,-0.99,3802
31001935,J212336,11000024,21000239,-0.99,3797
31001936,J104448,11000024,21000239,-0.99,45032
31001937,J164846,11000024,21000239,-0.99,45047
31001938,J161354,11000024,21000239,-0.99,45039
31001939,J103959,11000024,21000239,-0.99,45037
31001940,J114353,11000024,21000239,-0.99,3799
31001941,J171622,11000024,21000239,-0.99,45040
31001942,J143123,11000024,21000239,-0.99,45038
31001943,J125023,11000024,21000240,-0.99,3801
31001944,J122116,11000024,21000240,-0.99,45031
31001945,J151718,11000024,21000240,-0.99,3802
31001946,J153335,11000024,21000240,-0.99,45041
31001947,J170122,11000024,21000240,-0.99,45037
31001948,J150515,11000024,21000240,-0.99,45037
31001949,J104216,11000024,21000240,-0.99,45037
31001950,J111000,11000024,21000240,-0.99,45037
31001951,J155600,11000024,21000240,-0.99,3797
31001952,J132601,11000024,21000241,-0.99,45040
31001953,J132258,11000024,21000241,-0.99,3798
31001954,J221512,11000024,21000241,-0.99,45032
31001955,J125853,11000024,21000241,-0.99,45047
31001956,J141609,11000024,21000241,-0.99,3802
31001957,J134096,11000024,21000241,-0.99,7
31001958,J121146,11000024,21000241,-0.99,45030
31001959,J121649,11000024,21000241,-0.99,3802
31001960,J135559,11000024,21000241,-0.99,45039
31001961,J130735,11000024,21000242,-0.99,45036
31001962,J144115,11000024,21000242,-0.99,6
31001963,J112241,11000024,21000242,-0.99,45033
31001964,J141204,11000024,21000242,-0.99,45038
31001965,J131401,11000024,21000242,-0.99,45039
31001966,J170231,11000024,21000242,-0.99,45040
31001967,J164430,11000024,21000242,-0.99,8
31001968,J143740,11000025,21000243,-0.99,45037
31001969,J115517,11000025,21000243,-0.99,45030
31001970,J230936,11000025,21000243,-0.99,8
31001971,J133525,11000025,21000243,-0.99,9
31001972,J215338,11000025,21000243,-0.99,10
31001973,J112003,11000025,21000243,-0.99,45038
31001974,J214318,11000025,21000244,-0.99,45041
31001975,J110938,11000025,21000244,-0.99,45039
31001976,J103453,11000025,21000244,-0.99,9
31001977,J101000,11000025,21000244,-0.99,45047
31001978,J110117,11000025,21000244,-0.99,45032
31001979,J100328,11000025,21000244,-0.99,45038
31001980,J155845,11000025,21000244,-0.99,45041
31001981,J152703,11000025,21000244,-0.99,8
31001982,J110628,11000025,21000244,-0.99,3801
31001983,J142438,11000025,21000245,-0.99,45040
31001984,J153054,11000025,21000245,-0.99,45033
31001985,J114019,11000025,21000245,-0.99,45047
31001986,J233255,11000025,21000245,-0.99,8
31001987,J135046,11000025,21000245,-0.99,3800
31001988,J145322,11000025,21000245,-0.99,7
31001989,J112844,11000025,21000245,-0.99,45031
31001990,J120816,11000025,21000245,-0.99,45041
31001991,J165340,11000025,21000246,-0.99,3798
31001992,J124409,11000025,21000246,-0.99,3801
31001993,J124733,11000025,21000246,-0.99,45040
31001994,J173645,11000025,21000246,-0.99,45042
31001995,J165743,11000025,21000246,-0.99,3800
31001996,J171013,11000025,21000246,-0.99,45031
31001997,J155905,11000025,21000246,-0.99,45031
31001998,J213055,11000025,21000247,-0.99,45037
31001999,J212224,11000025,21000247,-0.99,45036
31002000,J234252,11000025,21000247,-0.99,3802
31002001,J150036,11000025,21000247,-0.99,10
31002002,J172431,11000025,21000247,-0.99,45036
31002003,J114154,11000025,21000247,-0.99,3799
31002004,J115127,11000025,21000247,-0.99,45047
31002005,J233658,11000025,21000247,-0.99,45037
31002006,J114403,11000025,21000247,-0.99,45039
31002007,J165946,11000025,21000248,-0.99,45038
31002008,J124046,11000025,21000248,-0.99,45047
31002009,J102736,11000025,21000248,-0.99,6
31002010,J133252,11000025,21000248,-0.99,45037
31002011,J140600,11000025,21000248,-0.99,45041
31002012,J163701,11000025,21000248,-0.99,3797
31002013,J115041,11000025,21000249,-0.99,3802
31002014,J154726,11000025,21000249,-0.99,3803
31002015,J123602,11000025,21000249,-0.99,45039
31002016,J100549,11000025,21000249,-0.99,3800
31002017,J124100,11000025,21000249,-0.99,45042
31002018,J113701,11000025,21000249,-0.99,7
31002019,J164327,11000025,21000250,-0.99,45033
31002020,J110018,11000025,21000250,-0.99,3797
31002021,J164511,11000025,21000250,-0.99,45040
31002022,J130037,11000025,21000250,-0.99,3801
31002023,J101028,11000025,21000250,-0.99,45041
31002024,J100858,11000025,21000250,-0.99,3799
31002025,J151813,11000025,21000250,-0.99,7
31002026,J113758,11000025,21000251,-0.99,45032
31002027,J153802,11000025,21000251,-0.99,45038
31002028,J130401,11000025,21000251,-0.99,3797
31002029,J130241,11000025,21000251,-0.99,7
31002030,J232934,11000025,21000251,-0.99,45036
31002031,J213642,11000025,21000251,-0.99,3801
31002032,J144107,11000025,21000251,-0.99,45033
31002033,J140336,11000025,21000252,-0.99,3800
31002034,J214712,11000025,21000252,-0.99,3802
31002035,J170809,11000025,21000252,-0.99,45041
31002036,J220924,11000025,21000252,-0.99,45047
31002037,J142624,11000025,21000252,-0.99,45040
31002038,J150306,11000025,21000252,-0.99,3796
31002039,J100425,11000025,21000252,-0.99,45040
31002040,J161745,11000025,21000252,-0.99,45040
31002041,J131718,11000025,21000253,-0.99,3802
31002042,J151319,11000025,21000253,-0.99,6
31002043,J113059,11000025,21000253,-0.99,45036
31002044,J142234,11000025,21000253,-0.99,3798
31002045,J113636,11000025,21000253,-0.99,7
31002046,J142858,11000025,21000253,-0.99,3801
31002047,J135540,11000025,21000253,-0.99,45042
31002048,J155739,11000025,21000254,-0.99,45038
31002049,J132427,11000025,21000254,-0.99,45038
31002050,J114337,11000025,21000254,-0.99,3797
31002051,J121842,11000025,21000254,-0.99,8
31002052,J100415,11000025,21000254,-0.99,45039
31002053,J143057,11000025,21000254,-0.99,45041
31002054,J165953,11000025,21000254,-0.99,3799
31002055,J102753,11000025,21000255,-0.99,7
31002056,J221325,11000025,21000255,-0.99,3802
31002057,J114443,11000025,21000255,-0.99,3800
31002058,J125990,11000025,21000255,-0.99,7
31002059,J114518,11000025,21000255,-0.99,3802
31002060,J102623,11000025,21000255,-0.99,45036
31002061,J164900,11000026,21000256,-0.99,45041
31002062,J122049,11000026,21000256,-0.99,45039
31002063,J154846,11000026,21000256,-0.99,45036
31002064,J115522,11000026,21000256,-0.99,45037
31002065,J145844,11000026,21000256,-0.99,45032
31002066,J121704,11000026,21000256,-0.99,45040
31002067,J121959,11000026,21000256,-0.99,6
31002068,J105849,11000026,21000256,-0.99,45030
31002069,J122610,11000026,21000257,-0.99,3798
31002070,J152912,11000026,21000257,-0.99,45037
31002071,J145359,11000026,21000257,-0.99,6
31002072,J154906,11000026,21000257,-0.99,45047
31002073,J160547,11000026,21000257,-0.99,8
31002074,J111150,11000026,21000257,-0.99,45038
31002075,J111935,11000026,21000258,-0.99,8
31002076,J100237,11000026,21000258,-0.99,45042
31002077,J145735,11000026,21000258,-0.99,45036
31002078,J103600,11000026,21000258,-0.99,8
31002079,J211517,11000026,21000258,-0.99,45041
31002080,J131128,11000026,21000258,-0.99,3803
31002081,J143107,11000026,21000258,-0.99,45031
31002082,J213125,11000026,21000258,-0.99,45031
31002083,J152325,11000026,21000258,-0.99,45032
31002084,J114014,11000026,21000259,-0.99,45039
31002085,J215215,11000026,21000259,-0.99,3796
31002086,J143718,11000026,21000259,-0.99,45039
31002087,J134141,11000026,21000259,-0.99,45042
31002088,J114842,11000026,21000259,-0.99,45033
31002089,J105504,11000026,21000259,-0.99,8
31002090,J130302,11000026,21000259,-0.99,9
31002091,J170327,11000026,21000260,-0.99,7
31002092,J120823,11000026,21000260,-0.99,45041
31002093,J153449,11000026,21000260,-0.99,8
31002094,J164621,11000026,21000260,-0.99,3800
31002095,J142631,11000026,21000260,-0.99,8
31002096,J134652,11000026,21000260,-0.99,45037
31002097,J123628,11000026,21000260,-0.99,45037
31002098,J130621,11000026,21000260,-0.99,3800
31002099,J171158,11000026,21000261,-0.99,45033
31002100,J163930,11000026,21000261,-0.99,45037
31002101,J113907,11000026,21000261,-0.99,45038
31002102,J164610,11000026,21000261,-0.99,8
31002103,J145512,11000026,21000261,-0.99,45032
31002104,J133833,11000026,21000261,-0.99,45040
31002105,J141250,11000026,21000261,-0.99,3800
31002106,J105623,11000026,21000261,-0.99,45039
31002107,J120010,11000026,21000262,-0.99,45038
31002108,J233630,11000026,21000262,-0.99,3801
31002109,J162007,11000026,21000262,-0.99,45042
31002110,J215124,11000026,21000262,-0.99,45032
31002111,J141615,11000026,21000262,-0.99,45041
31002112,J133222,11000026,21000262,-0.99,6
31002113,J105822,11000026,21000262,-0.99,45040
31002114,J171136,11000026,21000263,-0.99,45038
31002115,J152111,11000026,21000263,-0.99,3799
31002116,J104846,11000026,21000263,-0.99,45039
31002117,J123440,11000026,21000263,-0.99,45033
31002118,J121416,11000026,21000263,-0.99,45036
31002119,J161635,11000026,21000263,-0.99,3799
31002120,J141043,11000026,21000264,-0.99,7
31002121,J163408,11000026,21000264,-0.99,3803
31002122,J135204,11000026,21000264,-0.99,3797
31002123,J133913,11000026,21000264,-0.99,45041
31002124,J153447,11000026,21000264,-0.99,45036
31002125,J145313,11000026,21000264,-0.99,45032
31002126,J162753,11000027,21000265,-0.99,45030
31002127,J135301,11000027,21000265,-0.99,6
31002128,J125254,11000027,21000265,-0.99,45040
31002129,J145320,11000027,21000265,-0.99,45047
31002130,J103116,11000027,21000265,-0.99,3800
31002131,J120437,11000027,21000265,-0.99,3800
31002132,J100252,11000027,21000265,-0.99,3802
31002133,J153919,11000027,21000265,-0.99,8
31002134,J115520,11000027,21000266,-0.99,3799
31002135,J100919,11000027,21000266,-0.99,8
31002136,J115933,11000027,21000266,-0.99,3796
31002137,J133529,11000027,21000266,-0.99,45038
31002138,J131549,11000027,21000266,-0.99,3803
31002139,J205517,11000027,21000266,-0.99,45040
31002140,J220546,11000027,21000267,-0.99,3801
31002141,J102853,11000027,21000267,-0.99,3798
31002142,J115418,11000027,21000267,-0.99,45039
31002143,J155040,11000027,21000267,-0.99,45038
31002144,J172937,11000027,21000267,-0.99,45032
31002145,J122757,11000027,21000267,-0.99,45041
31002146,J100759,11000027,21000268,-0.99,45037
31002147,J145416,11000027,21000268,-0.99,45041
31002148,J152034,11000027,21000268,-0.99,3799
31002149,J125544,11000027,21000268,-0.99,45036
31002150,J123235,11000027,21000268,-0.99,45047
31002151,J151204,11000027,21000268,-0.99,45033
31002152,J104537,11000027,21000268,-0.99,3799
31002153,J162047,11000027,21000268,-0.99,45030
31002154,J140514,11000027,21000268,-0.99,45033
31002155,J154152,11000027,21000269,-0.99,45040
31002156,J143626,11000027,21000269,-0.99,45040
31002157,J161737,11000027,21000269,-0.99,3797
31002158,J142110,11000027,21000269,-0.99,3802
31002159,J112042,11000027,21000269,-0.99,3796
31002160,J105719,11000027,21000269,-0.99,3803
31002161,J101556,11000027,21000269,-0.99,45047
31002162,J230047,11000027,21000269,-0.99,45040
31002163,J213226,11000027,21000269,-0.99,3796
31002164,J104218,11000027,21000270,-0.99,7
31002165,J115308,11000027,21000270,-0.99,45037
31002166,J140418,11000027,21000270,-0.99,45030
31002167,J101343,11000027,21000270,-0.99,3798
31002168,J105135,11000027,21000270,-0.99,45037
31002169,J111818,11000027,21000270,-0.99,45040
31002170,J110841,11000027,21000270,-0.99,6
31002171,J134024,11000027,21000271,-0.99,45030
31002172,J142349,11000027,21000271,-0.99,45030
31002173,J212203,11000027,21000271,-0.99,45036
31002174,J124942,11000027,21000271,-0.99,45039
31002175,J131747,11000027,21000271,-0.99,45042
31002176,J133553,11000027,21000271,-0.99,3802
31002177,J115422,11000027,21000271,-0.99,3801
31002178,J103448,11000027,21000272,-0.99,45038
31002179,J161301,11000027,21000272,-0.99,3798
31002180,J130334,11000027,21000272,-0.99,45039
31002181,J172125,11000027,21000272,-0.99,3798
31002182,J114537,11000027,21000272,-0.99,3802
31002183,J134440,11000027,21000272,-0.99,45032
31002184,J101912,11000027,21000272,-0.99,8
31002185,J214006,11000027,21000272,-0.99,3797
31002186,J235108,11000027,21000273,-0.99,9
31002187,J124538,11000027,21000273,-0.99,3802
31002188,J125641,11000027,21000273,-0.99,8
31002189,J141728,11000027,21000273,-0.99,45041
31002190,J100616,11000027,21000273,-0.99,3801
31002191,J204350,11000027,21000273,-0.99,45036
31002192,J151300,11000027,21000273,-0.99,3797
31002193,J114041,11000027,21000273,-0.99,45041
31002194,J115644,11000028,21000274,-0.99,45036
31002195,J103328,11000028,21000274,-0.99,9
31002196,J143127,11000028,21000274,-0.99,3803
31002197,J121459,11000028,21000274,-0.99,45041
31002198,J114441,11000028,21000274,-0.99,7
31002199,J102345,11000028,21000274,-0.99,3799
31002200,J161609,11000028,21000274,-0.99,45041
31002201,J131646,11000028,21000274,-0.99,45039
31002202,J144543,11000028,21000274,-0.99,45031
31002203,J123658,11000028,21000275,-0.99,6
31002204,J121450,11000028,21000275,-0.99,3802
31002205,J145753,11000028,21000275,-0.99,45030
31002206,J130510,11000028,21000275,-0.99,45036
31002207,J135402,11000028,21000275,-0.99,45030
31002208,J165220,11000028,21000275,-0.99,9
31002209,J124152,11000028,21000276,-0.99,45033
31002210,J162349,11000028,21000276,-0.99,3800
31002211,J210750,11000028,21000276,-0.99,6
31002212,J235305,11000028,21000276,-0.99,3802
31002213,J120546,11000028,21000276,-0.99,45035
31002214,J105059,11000028,21000276,-0.99,45036
31002215,J140249,11000028,21000277,-0.99,3800
31002216,J154551,11000028,21000277,-0.99,45032
31002217,J151530,11000028,21000277,-0.99,3798
31002218,J122520,11000028,21000277,-0.99,45039
31002219,J151200,11000028,21000277,-0.99,45038
31002220,J143245,11000028,21000277,-0.99,45032
31002221,J124722,11000028,21000277,-0.99,3797
31002222,J173506,11000028,21000277,-0.99,3799
31002223,J121747,11000028,21000277,-0.99,45033
31002224,J235456,11000028,21000278,-0.99,3800
31002225,J113712,11000028,21000278,-0.99,6
31002226,J165940,11000028,21000278,-0.99,6
31002227,J165520,11000028,21000278,-0.99,45036
31002228,J135653,11000028,21000278,-0.99,3802
31002229,J132946,11000028,21000278,-0.99,3800
31002230,J134702,11000028,21000279,-0.99,3799
31002231,J111249,11000028,21000279,-0.99,7
31002232,J105607,11000028,21000279,-0.99,45036
31002233,J100551,11000028,21000279,-0.99,45041
31002234,J140524,11000028,21000279,-0.99,8
31002235,J234152,11000028,21000279,-0.99,45041
31002236,J164732,11000028,21000279,-0.99,45036
31002237,J131505,11000028,21000279,-0.99,3802
31002238,J115405,11000028,21000280,-0.99,45041
31002239,J215009,11000028,21000280,-0.99,45032
31002240,J161940,11000028,21000280,-0.99,45036
31002241,J145825,11000028,21000280,-0.99,45041
31002242,J132605,11000028,21000280,-0.99,3799
31002243,J115907,11000028,21000280,-0.99,45034
31002244,J125634,11000028,21000281,-0.99,45040
31002245,J110530,11000028,21000281,-0.99,3799
31002246,J100854,11000028,21000281,-0.99,45041
31002247,J102053,11000028,21000281,-0.99,3802
31002248,J111518,11000028,21000281,-0.99,45042
31002249,J145349,11000028,21000281,-0.99,3802
31002250,J145846,11000028,21000281,-0.99,45037
31002251,J215554,11000028,21000282,-0.99,45041
31002252,J115950,11000028,21000282,-0.99,45039
31002253,J100109,11000028,21000282,-0.99,3800
31002254,J161838,11000028,21000282,-0.99,45037
31002255,J173052,11000028,21000282,-0.99,3798
31002256,J170807,11000028,21000282,-0.99,3801
31002257,J105246,11000028,21000282,-0.99,8
31002258,J144944,11000028,21000282,-0.99,3801
31002259,J170930,11000028,21000283,-0.99,45039
31002260,J130039,11000028,21000283,-0.99,45036
31002261,J103615,11000028,21000283,-0.99,3800
31002262,J111227,11000028,21000283,-0.99,45031
31002263,J153222,11000028,21000283,-0.99,45034
31002264,J144434,11000028,21000283,-0.99,3798
31002265,J230842,11000028,21000283,-0.99,7
31002266,J172139,11000028,21000283,-0.99,3803
31002267,J232741,11000028,21000284,-0.99,45032
31002268,J110634,11000028,21000284,-0.99,45039
31002269,J124058,11000028,21000284,-0.99,3801
31002270,J123432,11000028,21000284,-0.99,3801
31002271,J151909,11000028,21000284,-0.99,7
31002272,J145706,11000028,21000284,-0.99,3801
31002273,J230242,11000028,21000284,-0.99,3798
31002274,J172840,11000028,21000285,-0.99,45042
31002275,J131450,11000028,21000285,-0.99,3800
31002276,J125101,11000028,21000285,-0.99,45037
31002277,J142910,11000028,21000285,-0.99,3803
31002278,J131142,11000028,21000285,-0.99,45041
31002279,J152827,11000028,21000285,-0.99,45039
31002280,J115901,11000028,21000285,-0.99,45041
31002281,J114100,11000028,21000285,-0.99,45039
31002282,J162132,11000028,21000285,-0.99,45046
31002283,J171722,11000029,21000286,-0.99,3800
31002284,J135554,11000029,21000286,-0.99,45047
31002285,J214212,11000029,21000286,-0.99,45041
31002286,J130305,11000029,21000286,-0.99,45036
31002287,J111543,11000029,21000286,-0.99,3802
31002288,J160623,11000029,21000286,-0.99,45041
31002289,J234722,11000029,21000286,-0.99,6
31002290,J133513,11000029,21000287,-0.99,3800
31002291,J104704,11000029,21000287,-0.99,8
31002292,J120354,11000029,21000287,-0.99,45031
31002293,J165312,11000029,21000287,-0.99,45033
31002294,J103812,11000029,21000287,-0.99,3799
31002295,J143525,11000029,21000287,-0.99,45042
31002296,J125716,11000029,21000288,-0.99,45031
31002297,J143845,11000029,21000288,-0.99,45038
31002298,J135626,11000029,21000288,-0.99,3797
31002299,J115905,11000029,21000288,-0.99,7
31002300,J233917,11000029,21000288,-0.99,10
31002301,J140343,11000029,21000288,-0.99,45039
31002302,J114315,11000029,21000288,-0.99,3797
31002303,J142653,11000029,21000289,-0.99,45037
31002304,J132546,11000029,21000289,-0.99,3801
31002305,J165205,11000029,21000289,-0.99,45037
31002306,J122518,11000029,21000289,-0.99,3796
31002307,J153825,11000029,21000289,-0.99,6
31002308,J101435,11000029,21000289,-0.99,3799
31002309,J143819,11000029,21000289,-0.99,45036
31002310,J170417,11000029,21000289,-0.99,45039
31002311,J115727,11000029,21000289,-0.99,45037
31002312,J115124,11000029,21000290,-0.99,45031
31002313,J135533,11000029,21000290,-0.99,45041
31002314,J230745,11000029,21000290,-0.99,3801
31002315,J112918,11000029,21000290,-0.99,45030
31002316,J111640,11000029,21000290,-0.99,45038
31002317,J231137,11000029,21000290,-0.99,3802
31002318,J111613,11000029,21000290,-0.99,7
31002319,J145131,11000029,21000290,-0.99,8
31002320,J111003,11000029,21000291,-0.99,45032
31002321,J131520,11000029,21000291,-0.99,3797
31002322,J120922,11000029,21000291,-0.99,45041
31002323,J142138,11000029,21000291,-0.99,45042
31002324,J153106,11000029,21000291,-0.99,3797
31002325,J111939,11000029,21000291,-0.99,45046
31002326,J173550,11000029,21000291,-0.99,3797
31002327,J145310,11000029,21000291,-0.99,45047
31002328,J155928,11000029,21000291,-0.99,45040
31002329,J234208,11000029,21000292,-0.99,45031
31002330,J105722,11000029,21000292,-0.99,3796
31002331,J123546,11000029,21000292,-0.99,45036
31002332,J210235,11000029,21000292,-0.99,10
31002333,J170736,11000029,21000292,-0.99,8
31002334,J170240,11000029,21000292,-0.99,45036
31002335,J125532,11000029,21000292,-0.99,45041
31002336,J133923,11000029,21000292,-0.99,6
31002337,J131509,11000029,21000292,-0.99,45041
31002338,J210519,11000029,21000293,-0.99,7
31002339,J233517,11000029,21000293,-0.99,45033
31002340,J162612,11000029,21000293,-0.99,45039
31002341,J123055,11000029,21000293,-0.99,45033
31002342,J212302,11000029,21000293,-0.99,45035
31002343,J102103,11000029,21000293,-0.99,45041
31002344,J213956,11000029,21000293,-0.99,8
31002345,J161944,11000029,21000293,-0.99,45030
31002346,J135705,11000029,21000294,-0.99,45038
31002347,J103215,11000029,21000294,-0.99,3797
31002348,J141032,11000029,21000294,-0.99,3798
31002349,J135306,11000029,21000294,-0.99,8
31002350,J155256,11000029,21000294,-0.99,45036
31002351,J162853,11000029,21000294,-0.99,3796
31002352,J104809,11000029,21000294,-0.99,45036
31002353,J144454,11000029,21000294,-0.99,45039
31002354,J110759,11000029,21000295,-0.99,45037
31002355,J215304,11000029,21000295,-0.99,3798
31002356,J110946,11000029,21000295,-0.99,45038
31002357,J230221,11000029,21000295,-0.99,3801
31002358,J140133,11000029,21000295,-0.99,45040
31002359,J105531,11000029,21000295,-0.99,45037
31002360,J213502,11000029,21000296,-0.99,10
31002361,J101647,11000029,21000296,-0.99,45038
31002362,J133023,11000029,21000296,-0.99,3802
31002363,J164553,11000029,21000296,-0.99,45030
31002364,J232959,11000029,21000296,-0.99,45041
31002365,J152106,11000029,21000296,-0.99,7
31002366,J142535,11000029,21000296,-0.99,3796
31002367,J104859,11000030,21000297,-0.99,45033
31002368,J155838,11000030,21000297,-0.99,10
31002369,J164745,11000030,21000297,-0.99,3798
31002370,J135504,11000030,21000297,-0.99,45037
31002371,J115923,11000030,21000297,-0.99,7
31002372,J151325,11000030,21000297,-0.99,45038
31002373,J105705,11000030,21000297,-0.99,45036
31002374,J141434,11000030,21000298,-0.99,3800
31002375,J115844,11000030,21000298,-0.99,45036
31002376,J133906,11000030,21000298,-0.99,3800
31002377,J115855,11000030,21000298,-0.99,45030
31002378,J150020,11000030,21000298,-0.99,8
31002379,J142528,11000030,21000298,-0.99,3796
31002380,J130900,11000030,21000299,-0.99,45040
31002381,J222045,11000030,21000299,-0.99,45041
31002382,J111450,11000030,21000299,-0.99,45040
31002383,J103800,11000030,21000299,-0.99,3802
31002384,J144420,11000030,21000299,-0.99,45039
31002385,J152550,11000030,21000299,-0.99,45041
31002386,J114003,11000030,21000299,-0.99,8
31002387,J143751,11000030,21000299,-0.99,45046
31002388,J215930,11000030,21000299,-0.99,3798
31002389,J120512,11000030,21000300,-0.99,3802
31002390,J145939,11000030,21000300,-0.99,6
31002391,J135623,11000030,21000300,-0.99,45032
31002392,J111918,11000030,21000300,-0.99,3801
31002393,J162614,11000030,21000300,-0.99,3800
31002394,J104921,11000030,21000300,-0.99,45039
31002395,J230049,11000030,21000300,-0.99,3802
31002396,J115935,11000030,21000300,-0.99,45041
31002397,J151920,11000030,21000301,-0.99,45040
31002398,J160855,11000030,21000301,-0.99,3800
31002399,J155311,11000030,21000301,-0.99,3802
31002400,J101553,11000030,21000301,-0.99,45030
31002401,J110421,11000030,21000301,-0.99,45036
31002402,J155207,11000030,21000301,-0.99,8
31002403,J143200,11000030,21000302,-0.99,3801
31002404,J110834,11000030,21000302,-0.99,45037
31002405,J142247,11000030,21000302,-0.99,3798
31002406,J112028,11000030,21000302,-0.99,3803
31002407,J111520,11000030,21000302,-0.99,3798
31002408,J161335,11000030,21000302,-0.99,45032
31002409,J170118,11000030,21000302,-0.99,45033
31002410,J160722,11000030,21000302,-0.99,3796
31002411,J124504,11000030,21000303,-0.99,45041
31002412,J212612,11000030,21000303,-0.99,6
31002413,J154829,11000030,21000303,-0.99,45033
31002414,J144436,11000030,21000303,-0.99,3800
31002415,J165641,11000030,21000303,-0.99,3802
31002416,J145510,11000030,21000303,-0.99,3802
31002417,J110810,11000030,21000304,-0.99,45047
31002418,J131916,11000030,21000304,-0.99,3798
31002419,J120103,11000030,21000304,-0.99,3799
31002420,J171404,11000030,21000304,-0.99,45032
31002421,J104632,11000030,21000304,-0.99,45034
31002422,J103400,11000030,21000304,-0.99,45031
31002423,J154021,11000030,21000304,-0.99,45033
31002424,J122249,11000030,21000304,-0.99,45032
31002425,J213753,11000030,21000304,-0.99,45038
31002426,J155650,11000030,21000305,-0.99,45040
31002427,J152722,11000030,21000305,-0.99,45039
31002428,J100501,11000030,21000305,-0.99,45034
31002429,J140918,11000030,21000305,-0.99,3801
31002430,J103414,11000030,21000305,-0.99,45032
31002431,J223432,11000030,21000305,-0.99,45034
31002432,J100409,11000030,21000305,-0.99,45031
31002433,J141502,11000030,21000305,-0.99,45040
31002434,J115008,11000030,21000305,-0.99,7
31002435,J112829,11000030,21000306,-0.99,45047
31002436,J105801,11000030,21000306,-0.99,3802
31002437,J105023,11000030,21000306,-0.99,45039
31002438,J101652,11000030,21000306,-0.99,45031
31002439,J163225,11000030,21000306,-0.99,45038
31002440,J135220,11000030,21000306,-0.99,6
31002441,J114430,11000030,21000306,-0.99,7
31002442,J103504,11000030,21000306,-0.99,7
31002443,J123940,11000030,21000307,-0.99,9
31002444,J104857,11000030,21000307,-0.99,45040
31002445,J112417,11000030,21000307,-0.99,8
31002446,J205141,11000030,21000307,-0.99,45034
31002447,J104037,11000030,21000307,-0.99,45041
31002448,J144902,11000030,21000307,-0.99,3803
31002449,J122818,11000030,21000308,-0.99,45041
31002450,J211353,11000030,21000308,-0.99,45039
31002451,J104136,11000030,21000308,-0.99,45033
31002452,J172842,11000030,21000308,-0.99,3797
31002453,J122452,11000030,21000308,-0.99,3800
31002454,J140200,11000030,21000308,-0.99,45030
31002455,J232246,11000030,21000308,-0.99,10
31002456,J101748,11000030,21000308,-0.99,45036
31002457,J133241,11000030,21000309,-0.99,45041
31002458,J151817,11000030,21000309,-0.99,45040
31002459,J124201,11000030,21000309,-0.99,45032
31002460,J125111,11000030,21000309,-0.99,45041
31002461,J101755,11000030,21000309,-0.99,6
31002462,J101708,11000030,21000309,-0.99,45033
31002463,J135031,11000030,21000309,-0.99,45047
31002464,J152117,11000030,21000310,-0.99,6
31002465,J164701,11000030,21000310,-0.99,45038
31002466,J132106,11000030,21000310,-0.99,3801
31002467,J141319,11000030,21000310,-0.99,3800
31002468,J170845,11000030,21000310,-0.99,45039
31002469,J161215,11000030,21000310,-0.99,9
31002470,J111447,11000030,21000310,-0.99,45032
31002471,J222408,11000029,21000291,-0.99,45031
31002472,J161747,11000028,21000275,-0.99,45041
31002473,J132328,11000029,21000296,-0.99,45041
31002474,J153217,11000030,21000307,-0.99,45039
31002475,J142814,11000029,21000292,-0.99,3797
31002476,J101248,11000026,21000259,-0.99,45041
31002477,J135825,11000029,21000290,-0.99,45036
31002478,J151838,11000030,21000299,-0.99,8
31002479,J100820,11000028,21000282,-0.99,3797
31002480,J213344,11000029,21000296,-0.99,45036
31002481,J103701,11000025,21000244,-0.99,45032
31002482,J171246,11000025,21000254,-0.99,45034
31002483,J170158,11000024,21000238,-0.99,8
31002484,J230559,11000030,21000307,-0.99,45039
31002485,J145208,11000025,21000248,-0.99,45038
31002486,J224721,11000024,21000233,-0.99,7
31002487,J105934,11000030,21000298,-0.99,45035
31002488,J130818,11000025,21000245,-0.99,3800
31002489,J140555,11000030,21000303,-0.99,45037
31002490,J221356,11000027,21000265,-0.99,3799
31002491,J111245,11000028,21000278,-0.99,45039
31002492,J102834,11000030,21000310,-0.99,45040
31002493,J154509,11000026,21000261,-0.99,3799
31002494,J234928,11000025,21000251,-0.99,45042
31002495,J222604,11000030,21000310,-0.99,45033
31002496,J133011,11000025,21000249,-0.99,45030
31002497,J125245,11000029,21000290,-0.99,45032
31002498,J145523,11000030,21000309,-0.99,3798
31002499,J143605,11000027,21000269,-0.99,8
31002500,J120750,11000024,21000239,-0.99,45041
31002501,J104617,11000026,21000258,-0.99,3800
31002502,J125122,11000030,21000299,-0.99,45047
31002503,J114809,11000025,21000248,-0.99,45040
